cat,date,des,done,duration,grp,id,name,prj,tags
Operation,2023-03-09,,true,5m,MFVN,cb9071a4-e42e-410b-bc50-0be08a2c6d31,Asana,marketflow,
Engineering,2023-04-28,,true,1h,Personal,bc4ed222-8c45-4d27-ae7e-6ec905a9e91b,AI prompt Khan Academy,AI,
Engineering,2023-05-11,,true,1:40,Personal,e937f8c0-4be3-41f8-bb27-7045f4fa85e5,Gemo,Navigation,
Engineering,2022-12-15,,true,9m,Personal,0492bcf4-ff55-4a03-bff8-480acaaef998,Vue,Vue,mf-learning
Operation,2023-02-26,,true,20m,MFVN,9668b8a1-230f-4f6e-adb9-8fe395a4ae97,mf-plugin review changes,mf-plugin,
Operation,2023-03-31,,true,40m,Personal,e1077ea9-cedd-40df-8618-25a446b46bb1,Management app,Management,mf-learning
Cosmic Engine,2023-03-19,,true,6m,Personal,0f15b886-f518-4863-97a8-49fdc7252940,Writing,Navigation,
Navigation,2023-05-01,,true,5m,Personal,a38a993d-6254-495f-b4f2-bd2a16186a6a,German,German,
Operation,2023-01-12,,true,15m,MFVN,a4aa5edc-7c0f-4681-9770-f31dc833f0ec,Funnel dev,Engineering,
Operation,2022-1023-31,,true,20m,Freelance,3fc11236-5d06-4325-b55e-027010faf315,Rates research,Admin tasks,
Business,2023-03-08,,true,2m,Personal,6ca817e8-9ba1-4c6c-a7bd-15323f8a0efb,Business,Business,
Operation,2023-05-16,,true,1:50,Personal,e406595b-60c1-4859-ba74-6df3e6649a7a,Management app,Management,mf-learning
Engineering,2023-01-03,,true,0.05555555556,Personal,7e8e3450-bee2-4659-bd67-7307b3504581,Electricity,Physics,
Navigation,2023-03-18,,true,8m,Personal,14125aeb-66bf-4070-b770-8112bc2dc97c,German,German,
Operation,2023-02-10,,true,2:55,MFVN,1efb921d-8028-4e1e-bbd2-c54ef48bfcc1,Refactor funnel styles,marketflow,
 Slack,marketflow,,true, Skype,Operation,c7623307-df2e-4a0b-b6b4-a70c64cf350f,Asana,15m,MFVN
Operation,2023-03-07,,true,5m,Personal,3f4ca6fd-1bdb-42d9-82bc-fb45a3a043fd,Cleanup pc,,
Operation,2023-05-11,,true,6m,MFVN,4046a826-4acb-43be-96d3-79b365651593,Asana; Skype; ...,marketflow,
Operation,2023-05-23,,true,3m,MFVN,9f60413b-1e30-4a6c-a721-0b5b5da45d1d,Sync call,marketflow,mf-com; mf-time=31m
Operation,2022-1023-19,,true,26m,MFVN,5c4e49c6-519f-4098-8fdc-f280ee3493ed,Fix our partners section,marketflow,
Operation,2023-03-25,,true,2m,Personal,dfcb4493-0183-4927-972c-f6b01df5099a,Management,Management,
Operation,2022-1023-11,,true,1:00,MFVN,f8bb1e3f-f82a-4f9e-b961-9115f8e70eb1,Hide fields by default & show when params are missing,marketflow,
Operation,2023-01-17,,true,10m,MFVN,2ad9cae3-9a82-499a-9ea2-929c0cba3c09,Update variables,Writing,
Operation,2022-12-14,,true,3h,Personal,1632eb14-c949-44fb-9f30-d4318967f1a8,Writing,Vue,
Operation,2023-01-12,,true,25m,MFVN,e87ffc1d-3f39-4be7-a37e-aab2ff83d22d,Review asana,marketflow,mf-others
Navigation,2023-04-23,,true,2h,Personal,08ce534f-bb64-485f-9a9f-2a7df66ec563,VieNova,Navigation,
Operation,2022-11-10,,true,2:40,MFVN,6d95cfad-cddc-4ff0-9456-cda72e74be87,Deploy IDScreen local,Web dev,
Operation,2023-01-26,,true,5m,Personal,18827630-d21b-40b5-9aef-9918e9ee223f,Organizing notes,Javascript,
Engineering,2022-12-24,,true,25m,Personal,5d717952-28a9-4936-8877-45a995b4c718,Vue,Aesthetics,mf-learning
Operation,2023-04-04,,true,0.1541666667,MFVN,3780ae92-358a-4956-95e8-f2e325812907,Update UI bank pages,mf-websites,mf-delivery
Operation,2023-02-01,,true,1:30,MFVN,fe024d48-bc86-479f-a1a5-28e8b896dbb6,Sync call,marketflow,mf-com
Operation,2022-11-11,,true,25m,MFVN,81cbf054-c1ad-45e4-9364-71b34bafa735,Activate Elementor Pro,marketflow,
Operation,2023-02-08,,true,40m,MFVN,fe9eed53-b5e7-480b-ba47-b1591c1b9085,Skype,marketflow,mf-com
Operation,2023-05-11,,true,21m,MFVN,c4cca79e-dc58-4502-b308-c398d1773f1e,Sync call,marketflow,mf-com
Operation,2023-03-15,,true,10m,Personal,a8632788-1688-4a93-9f2b-ca9c04c1cfb3,Set up amazon & download book,,
Operation,2023-02-16,,true,20m,MFVN,da253568-3941-4b09-8f7f-aabbf00da5a5,Update UI funnels,mf-funnel,
Operation,2022-11-25,,true,35m,MFVN,aaa2b612-3081-4eab-bae4-422fa13023fc,Menu Savings Vertical,marketflow,
Engineering,2022-1023-24,,true,3:35,Personal,074596b2-0580-4f7b-9c0b-faf31a55ac84,CS50 course,Vue,mf-learning
Operation,2023-01-26,,true,15m,Personal,17f6d6b8-f086-452e-be31-de7dbed636e4,Organizing notes,,
Operation,2023-03-30,,true,47m,MFVN,1ea4588f-5f18-4cfd-bbbc-d656f4498a4d,Sync call,marketflow,mf-com
Cosmic Engine,2023-04-29,,true,48m,Personal,2ec9ea97-660f-4f72-ba83-a1dfe1b2a230,Seer,Info-source,
Operation,2023-04-26,,true,58m,MFVN,d131bb6a-8449-4456-bc5a-2ff8f21dac4b,Update UI bank pages,mf-websites,
Engineering,2023-05-17,,true,2:10,Personal,0506b9f1-0acc-445f-98e0-4ce3549cfb1c,Gemo,Navigation,mf-learning
Operation,2023-05-27,,true,4:05,Personal,360608d0-b689-44b7-a3da-8a45af9dbdda,Management app,Management,mf-learning
Operation,2023-04-18,,true,13m,MFVN,8e4bb881-66ba-4fb6-ae9d-f56a19739aa5,Sync call,,mf-com
Engineering,2022-12-26,,true,30m,Personal,9bee0d9c-908e-4f46-9c3a-13eeffc7377e,Vue,Vue,mf-learning
Engineering,2022-1023-20,,true,1:40,Personal,accad222-fa5e-4b0b-8dde-e11e1f8d0a47,Vue Form 1,Vue,mf-learning
Operation,2022-1023-05,,true,0:26,MFVN,13ca2339-87bf-4f47-83ea-a6a8a536ad85,Improve UI: Change card number input format (!),Managment,
Operation,2023-03-01,,true,50m,MFVN,ee95315c-fcdc-46c5-90a6-1ae0bb911630,Work with Kami ,marketflow,
Operation,2023-01-17,,true,30m,MFVN,07dfc1f8-04fa-405d-b537-a74d067adbe4,No index,mf-ids-vertical,
Operation,2023-02-27,,true,48m,MFVN,f694cf03-61e4-44be-a414-6f055679ed94,Set up local and review member mgmt,mf-member-mgmt,
Operation,2022-11-21,,true,45m,MFVN,001df3d9-5527-4ca6-9f8d-c868f5c1d124,ID Screen,marketflow,
Operation,2023-01-29,,true,11m,MFVN,44909b7d-b348-4a7e-9d6f-749c208d3c93,Test card number,Javascript,
Business,2023-02-07,,true,30m,Personal,5fb958e9-c263-49ea-861f-ced2adc98f26,Business,mf-ids-vertical,
Operation,2023-02-20,,true,2h,MFVN,9a57185b-81da-4da8-a788-5b5314f09315,Update funnels,mf-funnel,
Operation,2022-12-02,,true,45m,MFVN,0dd4e6d1-e718-4fe2-9f20-62e93009dab6,Savings vertical + ID Screen,marketflow,
Operation,2023-03-07,,true,35m,Personal,22642590-1973-4f55-a579-ebec55c68c02,Management,Management,
Navigation,2023-02-09,,true,2h,Personal,a2f7c326-6c7d-49f6-b558-bcdcc8afcd1f,German,mf-ids-vertical,
Engineering,2022-1023-15,,true,30m,Personal,e1cc267f-d51b-400c-8636-33800661ae2b,Setup AWS,TCGS,
Engineering,2023-05-20,,true,10h,Personal,6253a245-b085-4504-941e-f3a8385c4c2d,Gemo,Navigation,
Engineering,2023-02-15,,true,1:25,Personal,9c018dd0-55f1-48f7-8e08-e3d0cbf57109,Vue,Vue,mf-learning
Operation,2023-03-09,,true,10m,Personal,e8b061f8-f92f-480e-8ff0-e871f3d50d52,Management,Management,
Operation,2023-03-30,,true,40m,MFVN,d33025f5-059c-4987-a723-00b3feb956c8,Backup websites,mf-member-mgmt,
Operation,2023-05-04,,true,0.04513888889,MFVN,91dfbc3f-88f0-4d60-98d2-7b5e06ff1b8d,Update UI websites,mf-member-mgmt,
Operation,2023-05-24,,true,17m,Personal,5ec778d1-455c-4e0e-92bc-c1d0a23d8be5,Management app,Management,mf-learning
Operation,2022-11-29,,true,8m,MFVN,a8e17034-5da1-4abd-8246-88b21a513bd6,fix cancel,marketflow,
Operation,2022-11-20,,true,1:50,MFVN,3853783e-4629-48e3-821c-7bcec5942f55,MS daily,marketflow,
Operation,2023-05-17,,true,30m,Personal,b8acae12-fd5e-485c-b1e2-13e1f409f76a,Fix internet laptop,-,
Operation,2022-12-01,,true,36m,MFVN,b7072f38-5e32-4ca7-842a-555f9bafde41,Savings vertical + ID Screen,marketflow,
Operation,2023-01-27,,true,10m,MFVN,19386a6d-f514-4877-a682-81398837cd30,Desktop funnel UI,mf-funnel,
Operation,2023-03-06,,true,6m,MFVN,d9a7dfc4-70c6-4c2e-b5f4-7451148d9a5c,Asana,marketflow,
Operation,2023-02-03,,true,30m,MFVN,80416794-694e-4e05-a8d2-c0598914b012,Set up local,Engineering,
Operation,2022-11-18,,true,45m,MFVN,2c1d7069-e2e4-43d1-a1ba-e13c0f6fd37d,Tailored offer classes,marketflow,
Operation,2022-11-29,,true,35m,MFVN,1637e09f-bc08-4464-ba72-84aa6d58a0d0,UI savings vertical,marketflow,
Operation,2022-12-07,,true,41m,MFVN,362f8247-8115-4409-8692-a59dc9f725da,ID Screen + Savings vertical,marketflow,
Business,2022-1023-16,,true,10m,Personal,c42c11d0-4950-490b-85f8-2eaabaaca585,BBWD,Vue,
Operation,2022-12-07,,true,2:30,Personal,4b8cc7e5-cf72-48d9-bf4b-ce11e6a82cdf,Writing,marketflow,
Engineering,2023-01-21,,true,15m,Personal,4f196ad4-0ac1-4037-bb1c-e69c052a1292,Garbage collection,mf-funnel,mf-learning
Engineering,2022-12-21,,true,8m,Personal,b613abbc-b826-4de9-bf03-444e2039b7cf,Writing,Aesthetics,
Engineering,2022-1023-04,,true,30m,Personal,9c188449-2a1a-41dd-9ba5-3ca792c2e796,Tracking: Action queue,marketflow,
Operation,2023-03-28,,true,22m,MFVN,e63238fb-dbc1-4eab-99d4-77a718f3e19f,Asana,marketflow,
Operation,2023-03-04,,true,37m,Personal,a85ffb0f-0c44-43cb-ada1-9d15b6a8f8fd,Download courses,,
Engineering,2023-02-02,,true,4m,Personal,6c059b94-2114-42fc-89ff-29f6581a729c,Programming,Management,mf-learning
Operation,2022-1023-04,,true,0:10,MFVN,e30d2764-3828-45bc-a546-ced7da396d86,Add example pcss file,marketflow,
Business,2022-1023-25,,true,5m,Personal,7ee81553-4afe-4b16-a9ed-7ba11a47213a,TCGS,TCGS,
Navigation,2023-03-10,,true,19m,Personal,adf6b593-71b5-46c5-b741-89d9419f9f08,German,German,
Operation,2023-01-18,,true,15m,MFVN,a2b2c57f-e220-4722-b67c-61c27436327a,Test descriptor,marketflow,
Engineering,2023-01-17,,true,51m,Personal,1ca03a96-86bf-4d22-8e1d-e3875b18f151,Vue,Web dev,mf-learning
Engineering,2022-1023-18,,true,15m,Personal,73bd870b-cc71-4358-a6b0-49f5d1053033,Domain setup,marketflow,
Operation,2022-12-27,,true,53m,MFVN,348161c1-0356-49f0-8e37-313900d5b5fd,ID Screen vertical,mf-ids-vertical,
Operation,2023-04-18,,true,0.05208333333,MFVN,ba016037-79e9-4369-8870-e1cc34e04c1d,Create & deploy preset v11,mf-funnel,
Operation,2023-03-10,,true,1:17,MFVN,bd9dfa71-f3ec-4ead-8f4b-9250c78a26f8,Sync call,marketflow,mf-com
Engineering,2022-1023-21,,true,55m,Personal,350cb44f-8068-4067-9348-dec6c0546f2b,Pinia 2,marketflow,mf-learning
Aesthetics,2023-04-06,,true,3m,Personal,45dd3034-da11-4c6d-8196-5fd586883414,Liebesfreud,Liebesfreud,
Operation,2022-12-21,,true,10m,MFVN,d04c820b-6714-47a3-9d55-83e7e0254f18,Descriptor,Aesthetics,
Operation,2023-02-09,,true,31m,MFVN,58c7c534-a3c2-4326-8b7e-bb2afc4dccc5,Sync,marketflow,mf-com
Aesthetics,2023-03-18,,true,2m,Personal,bcbe723d-8790-4007-ac78-2f2c33ab9bae,Aesthetics,Values,
Operation,2023-04-06,,true,42m,MFVN,33e9654c-893f-41d5-8409-a601fbbec479,Sync call,,mf-com
Operation,2023-01-02,,true,15m,Personal,4f0387ef-4972-4a8d-8611-e21f9ca3d239,Nobel minds 2022,Liebesfreud,
Operation,2022-12-19,,true,20m,Personal,c07e8af6-b23d-422e-aadd-1c78b9cdcbd8,Replicate funnel,mf-funnel,mf-learning
Operation,2022-11-10,,true,1:50,MFVN,4947fcae-c23a-4f82-a7e1-71c5eb555118,Small desktop responsivity,marketflow,
Operation,2022-12-06,,true,1:48,MFVN,cf46444a-4159-4639-a96d-7b1747a8889c,Savings vertical,marketflow,
Operation,2023-05-25,,true,40m,MFVN,8ec584ae-9eac-4cd9-9bc5-03740be0af56,Funnel resell,mf-funnel,
Operation,2023-02-03,,true,1:48,MFVN,d33d0d3c-2913-4a20-96b0-2c06f203a399,US Desktop funnel,mf-funnel,
Engineering,2023-01-16,,true,35m,Personal,f07b9504-151e-4c9d-9e83-fcabe2f68527,Javascript,mf-funnel,mf-learning
Operation,2023-05-19,,true,3m,MFVN,57231a3c-e286-456d-b059-efd2bd6af8ad,Sync call,marketflow,mf-com; mf-time=35m
Operation,2023-01-03,,true,20m,MFVN,ea6a87a4-faed-44f8-9c0a-a3506c3b995a,Work with Kami,mf-risk-gateway,
Operation,2022-12-07,,true,15m,MFVN,ac67582d-611a-4582-a07e-374b3ae854ae,ID Screen + Savings vertical,marketflow,
Operation,2023-03-13,,true,10m,MFVN,fdfdf373-2942-4a69-a4c2-9b4fb1e23f39,Asana,marketflow,
Engineering,2023-02-22,,true,4m,Personal,e636622a-4238-4131-a423-d4da1313fbe3,Info-source,Info-source,
Engineering,2023-04-10,,true,56m,Personal,ab60e426-bb74-4df6-91f8-4b53b8c18877,Management app,Management,mf-learning
Operation,2023-03-20,,true,40m,MFVN,05a993f0-b1fb-48cf-8745-e4be8fd2c0f8,Sync call,marketflow,mf-com
Operation,2023-03-02,,true,45m,MFVN,424542cc-d7d4-4322-bc72-4ca11c85b692,Update UI prelander,mf-funnel,
Engineering,2023-03-25,,true,3:25,Personal,bc406406-2847-45ab-bf2b-e7a82ee4403b,Angular,Angular,mf-learning
Operation,2023-05-14,,true,2m,Personal,2528f9e2-0081-4c92-b6c2-68404220285b,Management app,Management,mf-learning
Operation,2022-11-30,,true,40m,MFVN,47dd9b07-8640-43bf-9ef5-d1eae737c0b1,Savings vertical,marketflow,
Aesthetics,2023-01-27,,true,1:38,Personal,2edede23-5943-4545-9a13-4bfb8c835df6,Visual Arts,marketflow,
Aesthetics,2023-02-16,,true,40m,Personal,8f274f0a-700c-4889-8e62-7213b5b2cfab,Liebesfreud,Liebesfreud,
Cosmic Engine,2023-03-19,,true,7m,Personal,e83511ca-de4d-4dee-8aba-e1b05f02e9de,Ideal API,Ideal API,
Operation,2023-03-19,,true,2:55,Personal,9feeda85-dd17-4719-81c0-78bf8b3ceadb,Management app,Management,mf-learning
Operation,2023-01-10,,true,4:30,MFVN,0fe1df5e-a8ec-4158-aa65-415744e941c4,Funnel dev,mf-funnel,
Engineering,2022-12-20,,true,15m,Personal,6b271038-98e0-45e4-b09d-d53e2144e328,Vue,Aesthetics,mf-learning
Operation,2023-01-04,,true,40m,MFVN,63ac56c6-b077-49b1-978a-07969a3a3952,Risk Gateway - Migrate config to aws,mf-risk-gateway,
Cosmic Engine,2023-04-05,,true,15m,Personal,50c4f575-efbe-4811-b509-a1b5fcc13e1a,Crystalizer ver 2.0,Crystalizer,
Engineering,2023-01-29,,true,3:45,Personal,e1dce786-8e48-4958-995a-d12641c076ea,Javascript,Javascript,mf-learning
Operation,2023-05-17,,true,15m,MFVN,f50f37b0-b122-4f44-86e4-ce80a58d9554,Update UI websites,mf-member-mgmt,
Operation,2023-04-27,,true,21m,MFVN,f29afd31-2373-4900-86b3-6540c5643231,Sync call,,mf-com
Operation,2023-02-12,,true,18m,Personal,4ab1c9f7-bf01-4aa8-a8dd-c011c6796bdc,Management,Aesthetics,
Operation,2023-02-03,,true,1:30,MFVN,f4f6d7dc-f507-41a5-ad0e-dd359766d4b2,US Desktop funnel,marketflow,
Operation,2022-12-19,,true,1h,MFVN,fb0ebebb-aa83-4ad4-86a9-66fd8cf24fa9,Replicate funnel,marketflow,
Business,2022-11-02,,true,2:45,Personal,273744bb-8f06-4d9a-96e4-c0909873bac9,Data analytics,Analytics,mf-learning
Operation,2022-12-05,,true,45m,MFVN,3992f12f-210b-4cfe-8eb1-8f678660232d,ID Screen + Savings Vertical,marketflow,
Operation,2023-01-21,,true,5m,MFVN,319366be-9ef6-48ca-9af7-a676159b7fd7,Add record,mf-funnel,
Navigation,2023-04-10,,true,27m,Personal,84228990-ea34-4333-a0e8-9ef72b56a9ab,German,German,
Operation,2023-04-07,,true,8m,Personal,9f69c7be-4b03-49ad-9be5-7b74503d6177,Management,Management,
Operation,2023-02-03,,true,1:10,Personal,ccbad74d-8005-4e87-a315-3a4092c19e40,Background installment,Business,
Engineering,2022-12-28,,true,50m,Personal,89afa162-2755-4e1c-9467-73a3f167150d,Vue,Vue,mf-learning
Operation,2023-01-04,,true,36m,MFVN,65b331bb-7dfa-4f09-9c88-b2112a709b6d,Sync call,marketflow,mf-com
Operation,2023-04-27,,true,22m,MFVN,20bff3f4-8899-4651-9ed8-521b8d2a6112,Create customer in forgot password,mf-websites,
Navigation,2023-02-20,,true,30m,Personal,e4ff4667-ca94-4b3f-8b4a-535733fdb51a,Navigation,Navigation,
Aesthetics,2023-03-15,,true,1h,Personal,018a4216-32ab-41fe-9edd-1d3ec41e3891,Liebesfreud,Liebesfreud,
Operation,2023-01-04,,true,30m,MFVN,b6cce704-7b76-436c-936c-43b0bcd6329c,Risk Gateway - Migrate config to aws,mf-ids-vertical,
Navigation,2023-03-29,,true,2m,Personal,7b3581d1-87bf-4231-8ace-60608495bc8c,German,German,
10m,Personal,,true, emails,,5198c4e1-cbbb-4a11-9f85-97a120fcd25b,Cleanup notes,Operation,2023-04-16
Operation,2023-05-09,,true,30m,Personal,d37d4a92-24ea-454d-b410-497f1734a60a,Management,Management,
Engineering,2022-12-13,,true,16m,Personal,88c12af7-730e-4e71-95b8-1261652c3333,Vue,Vue,mf-learning
Operation,2022-12-02,,true,1h,MFVN,0b7e181b-d913-4409-8677-dc33335277c5,Savings vertical + ID Screen,marketflow,
Navigation,2023-05-27,,true,3m,Personal,55971ed8-4f0b-4c73-8a16-8318b1418490,German,German,
Engineering,2023-05-25,,true,5m,Personal,52f28274-0060-4e10-9d01-f53ea1ffb633,Gemo,Navigation,
Engineering,2022-1023-03,,true,1.75h,Personal,b76f33d6-3395-4ed0-bb35-9298726d7eda,Tracking: Action queue,Managment,
Operation,2022-12-08,,true,15m,MFVN,aae8fed1-f966-4ea5-bec0-d5c618db49c0,Review Asana,marketflow,mf-others
 Slack,marketflow,,true, Skype,Operation,c89fb5b0-7e75-4949-887d-2a35db829f42,Asana,2m,MFVN
Operation,2022-12-30,,true,15m,MFVN,632677c5-f923-47fe-b0ec-ff75623572f7,Risk Gateway add user data in payload,Tracking,
Operation,2023-02-10,,true,18m,MFVN,658e7556-effc-4f69-ab2f-507c15a7a8c0,Sync call,marketflow,mf-com
Operation,2023-03-20,,true,1:30,MFVN,d7b0328a-57ce-4aae-ab85-59261521af50,Add more fields sent to DB,marketflow,
Operation,2022-11-12,,true,6h,MFVN,be6558bf-0f22-46ae-aa28-ae2e016a5cc4,ID Screen My Account,Web dev,
Operation,2022-12-12,,true,8m,MFVN,2d391e0c-cd7c-4b89-9d89-31bbc9a629ca,Fix validation,marketflow,
Operation,2023-04-26,,true,0.09305555556,MFVN,4a054c05-e8ba-475f-90d2-05f08c82cfa1,Create customer in forgot password,mf-websites,
Operation,2023-02-15,,true,25m,MFVN,19c4207f-d6e5-4e63-a95c-483457683932,Breach funnel frame,mf-funnel,
Operation,2023-01-18,,true,10m,MFVN,98166d69-c3db-497b-83bb-b8f463830748,Review asana,marketflow,mf-others
Operation,2023-05-02,,true,40m,MFVN,21aa1300-41f1-4d60-bec5-6b03768bca69,Managing email manual logics,mf-funnel,
Operation,2023-02-03,,true,15m,MFVN,c2e79322-e924-4fa6-a7ab-5111952ad643,Change zip code ,mf-member-mgmt,
Operation,2022-1023-06,,true,25m,MFVN,b1c3ffb8-c64a-4d6d-988e-346c0c78dddd,Daily planning,marketflow,mf-others
Operation,2023-02-14,,true,10m,Personal,ea837f7a-45e4-445f-b419-2d93b169db4a,Buy wifi socket,German,
Operation,2023-04-28,,true,48m,MFVN,d9c6a9c1-1637-4ac2-a46f-c9050acef1ec,Sync call,,mf-com
Operation,2023-01-31,,true,1h,Personal,edeb0d46-b12f-4aa4-95cb-70823b8c00cb,Writing,Management,
Business,2022-1023-28,,true,5m,Personal,856d64f2-e9c7-4c2b-bfc6-407c89e15cd2,TCGS,Web dev,
Operation,2022-11-20,,true,6:25,MFVN,09c912d6-f73b-4261-8e09-b83c0a377b04,Tailored offer,marketflow,
Cosmic Engine,2023-05-01,,true,30m,Personal,85e41801-6eeb-46bf-98c5-ea9e333e1d31,Writing,Navigation,
Operation,2023-01-12,,true,10m,MFVN,1b353c02-9962-4591-bc03-01a0c777b206,Add clarity into google tag,mf-funnel,
Cosmic Engine,2023-04-19,,true,9m,Personal,612c29e9-1fbd-41c4-a4f3-0208216c2e8a,Writing,Navigation,
Engineering,2023-02-01,,true,1:34,Personal,eba33c50-c488-4454-abb3-351762d06c31,Docker,Business,mf-learning
Engineering,2023-05-15,,true,7:34,Personal,186bd568-267e-4fce-9d22-d052cf21704c,Gemo,Navigation,
Operation,2023-04-18,,true,36m,MFVN,9ef6dafc-702f-4071-a2a7-faec27ec7177,Sync call,,mf-com
Operation,2023-03-17,,true,15m,MFVN,983cc020-7f6f-4532-8e49-7d45ded933cb,Add db fields,mf-descriptor,
Operation,2023-03-07,,true,2:13,MFVN,a7a477e5-2280-4d9a-b69e-c990b5e32794,Update funnel,mf-funnel,
Business,2023-03-02,,true,32m,Personal,baebddec-0020-4264-8c3a-c53a4b4bc2ee,Hidden Champion,Business,
Operation,2023-05-26,,true,2m,Personal,6d9cdb4c-bd6f-4c2a-963d-37e572b18422,Management,Management,
Operation,2023-03-17,,true,10m,Personal,6ddd3f73-2f5e-48bb-a494-6f8f84fb340a,Reading emails,,
Operation,2023-02-28,,true,11m,MFVN,a4c0c791-049a-4711-be9a-f6d4ed7384b1,Asana,marketflow,
Navigation,2023-02-04,,true,30m,Personal,3dda8a2e-37cb-45ef-9fdd-6e30f085dd19,German,Programming,
Operation,2023-02-09,,true,1:21,MFVN,8265f61e-872f-4daa-877c-8e7b5486bf05,Refactor funnel styles,mf-funnel,
Engineering,2023-01-24,,true,35m,Personal,a93ee1ff-7ff8-45ca-8fbb-3a4696643023,Javascript,Web dev,mf-learning
Engineering,2023-01-24,,true,20m,Personal,1e0e6383-b889-49c0-9eba-dbe3a846e1d2,Javascript,Javascript,mf-learning
Business,2023-04-21,,true,2m,Personal,7b501dcf-1913-4bed-832d-c538d79de6d6,Business,Business,
Operation,2023-04-03,,true,20m,Personal,e117c90a-1da0-4249-a6de-0a13aeb66f5e,Work log,Navigation,
Aesthetics,2023-03-13,,true,1h,Personal,f1f83f88-ca81-49fa-9ae5-f799eb6f9b57,Liebesfreud,Liebesfreud,
Engineering,2023-03-06,,true,46m,Personal,472f464d-61be-4e1e-89e4-e3de57181b8f,CSS,CSS,mf-learning
Aesthetics,2023-04-24,,true,15m,Personal,cca80323-8259-4772-a471-bf0d537aaca4,Liebesfreud,Liebesfreud,
Operation,2023-01-09,,true,55m,MFVN,ea3e830f-7d90-403c-a455-53e490517c08,Worldline chart,marketflow,
Operation,2023-03-23,,true,1:27,MFVN,2026de55-973c-48d0-8d78-6a52a9daf219,Refactor bank page,mf-ids-vertical,
Operation,2022-11-30,,true,47m,MFVN,6119d109-4779-409d-a116-0983a0575fe1,Savings vertical,marketflow,
Operation,2023-03-26,,true,3:35,Personal,036c42ab-905c-40cd-a4de-c0d10d2edf2a,Management app,Management,mf-learning
Business,2022-1023-17,,true,15m,Personal,ff298009-8a76-4fd4-bdb6-33aad87831bc,Test google analytics tag,Analytics,mf-learning
Operation,2023-01-04,,true,30m,MFVN,41354a77-78a5-4799-b426-46c5205c473f,Risk Gateway - Migrate config to aws,marketflow,
Engineering,2022-1023-03,,true,1.75h,Personal,2664787e-7eb7-40b6-80dc-a9df66f0a935,Tracking: Action queue,Managment,
Engineering,2023-02-18,,true,10m,Personal,d038c32f-deef-4362-83f2-8ad73014429c,Physics,Physics,
Operation,2023-03-13,,true,2m,Personal,d860a02e-51e9-49af-a60d-7fffa00fba36,Reading emails,,
Operation,2023-01-16,,true,30m,MFVN,a2136bf9-324a-4669-8f7a-b338d74177e2,Set up new funnel,Visual Arts,
Operation,2022-11-02,,true,10m,MFVN,e66451db-927c-4a3c-adc0-b47b21e859ce,Insert shortcodes,marketflow,
Operation,2023-04-26,,true,15m,MFVN,d814e1f8-727d-4fd4-8244-f03aa79c7c54,Create account for Kamran,mf-funnel,
2m,MFVN,,true, Skype,marketflow,7e2f9bbf-ed57-41d3-a4cb-92310dee0c9f,Asana,Operation,2023-04-12
Navigation,2023-04-29,,true,26m,Personal,684e825f-c7d2-49b4-a40f-83c753269baf,German,German,
Operation,2023-02-14,,true,50m,MFVN,7b62bbcc-582c-459d-8b52-3067049df7c9,Funnel documentation,marketflow,
Aesthetics,2022-12-28,,true,4m,Personal,86583997-99b1-43c5-a73d-b9c493a51dcc,Design,Visual Arts,mf-learning
,,,true,,,627f118e-a941-4093-964d-90780f9879aa,Update git ignore,,
Operation,2022-11-25,,true,20m,MFVN,49a11d1b-9539-4903-8db8-ebfd1822af71,Deploy prod MD Daily,marketflow,
Operation,2023-03-02,,true,8m,MFVN,51f9a73d-1b62-49d3-b87d-7d4ee492623f,Skype,marketflow,mf-com
Operation,2023-04-03,,true,3m,MFVN,48475cf4-141c-4fba-b7df-45889af72a54,Work with Kami,marketflow,
Operation,2023-03-21,,true,23m,MFVN,cd3aa599-09ca-4e8e-a9da-7ba93210d845,Update funnel,mf-funnel,
Engineering,2022-1023-20,,true,1:09,Personal,a0aa6e8e-16ce-436c-bf7c-4e6bd4cb66ae,Vue Form 2,Regex,mf-learning
Business,2022-1023-05,,true,0:10,Personal,0bf5ea82-aa19-414f-964f-0574a98fad85,google tag manager,Analytics,mf-learning
Operation,2023-05-15,,true,15m,MFVN,00556d7a-bd66-4370-bc6d-a0a272092a19,Update UI websites,mf-member-mgmt,
Business,2022-11-02,,true,4m,Personal,363839c3-558f-4c57-94de-f09a0fea9c49,TCGS,marketflow,
Operation,2023-02-02,,true,1h,MFVN,db1f49a9-068d-438e-9db0-1fa458e45fe1,Asana,Aesthetics,
Operation,2022-1023-04,,true,1:00,MFVN,c7fb427e-564f-40b5-97e7-62136ee4fa2d,Improve UI: Prepopulate dob field (>>),marketflow,
Engineering,2023-04-27,,true,0.07638888889,Personal,e118cfec-c0c4-4868-baf6-4fff7da279ca,Gemo,Navigation,
Operation,2022-1023-07,,true,0:40,MFVN,004b1fca-ff8c-4e95-a263-fb2ee6f0056b,Clean code after SPA,marketflow,
Operation,2023-04-18,,true,21m,MFVN,e2fcb1ea-eec8-47f6-a52d-345a70270da5,Update UI bank pages,mf-websites,
Operation,2023-02-10,,true,10m,Personal,e8f797ea-8a2f-4ebd-9bc0-172b8a2e0ba5,Management,marketflow,
